title	organization	location	mode	duration_weeks	stipend_per_month	description	requirements	req_1	req_2	req_3	req_4	req_5	req_6
Cybersecurity Intern	IIT Bombay	Pune	Onsite	10	12000	Assist in real-time project development and research.	Digital Marketing; Arduino; CSS	Digital Marketing	Arduino	CSS
Cloud Computing Intern	Ola Cabs	Mumbai	Hybrid	12	20000	Work with senior mentors on innovative product solutions.	Python; Cloud; TensorFlow; Cybersecurity; Communication	Python	Cloud	TensorFlow	Cybersecurity	Communication
AI Intern	Adobe	Mumbai	Remote	24	12000	Work with senior mentors on innovative product solutions.	Machine Learning; Deep Learning; Sensors	Machine Learning	Deep Learning	Sensors
Cloud Computing Intern	Amazon	Delhi	Hybrid	6	12000	Analyze data trends and provide actionable insights.	Blockchain; Java; Azure	Blockchain	Java	Azure
Marketing Intern	SaveTheChildren	Chennai	Onsite	8	30000	Develop machine learning models and optimize pipelines.	Blockchain; JavaScript; AWS; TensorFlow; React; Cybersecurity	Blockchain	JavaScript	AWS	TensorFlow	React	Cybersecurity
Game Development Intern	Wipro	Remote	Onsite	4	5000	Assist in real-time project development and research.	PowerBI; Blockchain; Python; Azure; Node.js; Data Analysis	PowerBI	Blockchain	Python	Azure	Node.js	Data Analysis
Game Development Intern	WWF India	Kolkata	Remote	6	40000	Design user-friendly interfaces and conduct UX research.	SEO; React	SEO	React
Web Development Intern	Infosys	Kolkata	Onsite	24	12000	Design user-friendly interfaces and conduct UX research.	Accounting; Deep Learning; Tableau; Sensors; React; Python	Accounting	Deep Learning	Tableau	Sensors	React	Python
Cloud Computing Intern	Accenture	Ahmedabad	Hybrid	24	10000	Develop machine learning models and optimize pipelines.	Digital Marketing; Blockchain; Azure	Digital Marketing	Blockchain	Azure
Environmental Intern	IIT Bombay	Hyderabad	Hybrid	12	25000	Support digital campaigns and prepare performance reports.	Tableau; PyTorch; C++	Tableau	PyTorch	C++
Web Development Intern	Tesla	Hyderabad	Remote	6	15000	Work with senior mentors on innovative product solutions.	Finance; Azure; Deep Learning; Machine Learning; SQL; Accounting	Finance	Azure	Deep Learning	Machine Learning	SQL	Accounting
Data Science Intern	Infosys	Mumbai	Hybrid	24	8000	Prototype hardware systems and integrate IoT devices.	SQL; Angular	SQL	Angular
Content Writing Intern	Flipkart	Hyderabad	Onsite	6	30000	Help in sustainability and NGO outreach programs.	Node.js; CSS; Tableau; Robotics; Blockchain; Angular	Node.js	CSS	Tableau	Robotics	Blockchain	Angular
Finance Intern	IIT Bombay	Delhi	Remote	4	40000	Develop machine learning models and optimize pipelines.	Communication; Digital Marketing; Deep Learning	Communication	Digital Marketing	Deep Learning
Business Analyst Intern	IIT Madras	Mumbai	Hybrid	16	12000	Assist in real-time project development and research.	Finance; PowerBI; Community Work; SEO	Finance	PowerBI	Community Work	SEO
AI Intern	Accenture	Ahmedabad	Hybrid	10	15000	Design user-friendly interfaces and conduct UX research.	PowerBI; C++	PowerBI	C++
Cybersecurity Intern	Paytm	Ahmedabad	Remote	24	40000	Support digital campaigns and prepare performance reports.	HTML; Community Work; Digital Marketing; Cybersecurity; Python	HTML	Community Work	Digital Marketing	Cybersecurity	Python
ML Intern	IIT Madras	Kolkata	Remote	24	40000	Work with senior mentors on innovative product solutions.	Digital Marketing; Accounting; Deep Learning; SQL; Sensors	Digital Marketing	Accounting	Deep Learning	SQL	Sensors
Embedded Systems Intern	Flipkart	Ahmedabad	Remote	6	30000	Prototype hardware systems and integrate IoT devices.	C++; HTML; TensorFlow; SQL; Cloud	C++	HTML	TensorFlow	SQL	Cloud
Business Analyst Intern	Wipro	Chandigarh	Hybrid	16	40000	Develop machine learning models and optimize pipelines.	Blockchain; HTML; React; Angular	Blockchain	HTML	React	Angular
ML Intern	Flipkart	Kolkata	Onsite	16	10000	Design user-friendly interfaces and conduct UX research.	Robotics; CSS; Arduino; Python; TensorFlow	Robotics	CSS	Arduino	Python	TensorFlow
ML Intern	Paytm	Chennai	Onsite	12	20000	Work with senior mentors on innovative product solutions.	React; SEO	React	SEO
Embedded Systems Intern	IIT Bombay	Chandigarh	Onsite	4	15000	Analyze data trends and provide actionable insights.	PyTorch; TensorFlow; Deep Learning	PyTorch	TensorFlow	Deep Learning
AI Intern	IIT Madras	Kolkata	Onsite	6	40000	Design user-friendly interfaces and conduct UX research.	Sensors; Azure; Tableau; CSS; Communication; Machine Learning	Sensors	Azure	Tableau	CSS	Communication	Machine Learning
Cloud Computing Intern	Paytm	Remote	Onsite	10	5000	Prototype hardware systems and integrate IoT devices.	Java; React; Data Analysis; Python; AWS	Java	React	Data Analysis	Python	AWS
Content Writing Intern	Tesla	Chandigarh	Remote	24	35000	Analyze data trends and provide actionable insights.	SEO; Research; Angular	SEO	Research	Angular
Robotics Intern	Google	Kolkata	Onsite	16	30000	Prototype hardware systems and integrate IoT devices.	React; Deep Learning; Community Work; SQL; Blockchain; SEO	React	Deep Learning	Community Work	SQL	Blockchain	SEO
AI Intern	Ola Cabs	Lucknow	Remote	16	40000	Help in sustainability and NGO outreach programs.	Cloud; Node.js; Communication	Cloud	Node.js	Communication
Blockchain Intern	Microsoft	Delhi	Hybrid	8	35000	Analyze data trends and provide actionable insights.	SEO; Data Analysis	SEO	Data Analysis
Robotics Intern	Paytm	Ahmedabad	Onsite	8	15000	Help in sustainability and NGO outreach programs.	React; Digital Marketing; HTML; Machine Learning; Community Work	React	Digital Marketing	HTML	Machine Learning	Community Work
Content Writing Intern	IIT Bombay	Ahmedabad	Onsite	16	20000	Analyze data trends and provide actionable insights.	Cloud; SEO; Robotics; Data Analysis; Deep Learning	Cloud	SEO	Robotics	Data Analysis	Deep Learning
Finance Intern	Infosys	Hyderabad	Onsite	8	20000	Support digital campaigns and prepare performance reports.	JavaScript; C++; HTML; Cloud; Blockchain; Java	JavaScript	C++	HTML	Cloud	Blockchain	Java
Data Science Intern	Amazon	Mumbai	Remote	8	20000	Analyze data trends and provide actionable insights.	Sensors; Blockchain	Sensors	Blockchain
Environmental Intern	Microsoft	Chandigarh	Hybrid	4	12000	Develop machine learning models and optimize pipelines.	CSS; Data Analysis; Tableau	CSS	Data Analysis	Tableau
Marketing Intern	Accenture	Bangalore	Onsite	24	5000	Assist in real-time project development and research.	React; Cybersecurity; AWS; Arduino; Angular	React	Cybersecurity	AWS	Arduino	Angular
Business Analyst Intern	Accenture	Remote	Onsite	10	5000	Help in sustainability and NGO outreach programs.	Finance; CSS; Java	Finance	CSS	Java
Web Development Intern	SaveTheChildren	Mumbai	Hybrid	6	20000	Prototype hardware systems and integrate IoT devices.	JavaScript; Deep Learning; SQL; C++	JavaScript	Deep Learning	SQL	C++
Cloud Computing Intern	Accenture	Remote	Hybrid	12	12000	Prototype hardware systems and integrate IoT devices.	Digital Marketing; Accounting; Data Analysis; Finance	Digital Marketing	Accounting	Data Analysis	Finance
Cloud Computing Intern	Zomato	Ahmedabad	Onsite	10	20000	Prototype hardware systems and integrate IoT devices.	Node.js; SQL; Finance; PyTorch; JavaScript	Node.js	SQL	Finance	PyTorch	JavaScript
Web Development Intern	Google	Bangalore	Onsite	12	15000	Analyze data trends and provide actionable insights.	Robotics; Python; Java; PyTorch; Accounting; JavaScript	Robotics	Python	Java	PyTorch	Accounting	JavaScript
Web Development Intern	Infosys	Chandigarh	Hybrid	24	30000	Assist in real-time project development and research.	Deep Learning; Python; Java; Robotics; Sensors	Deep Learning	Python	Java	Robotics	Sensors
Marketing Intern	Flipkart	Hyderabad	Onsite	4	10000	Design user-friendly interfaces and conduct UX research.	Blockchain; Digital Marketing	Blockchain	Digital Marketing
Blockchain Intern	SaveTheChildren	Jaipur	Onsite	10	12000	Develop machine learning models and optimize pipelines.	Digital Marketing; C++; Python; Tableau	Digital Marketing	C++	Python	Tableau
Embedded Systems Intern	Wipro	Bangalore	Onsite	16	25000	Help in sustainability and NGO outreach programs.	React; TensorFlow	React	TensorFlow
Robotics Intern	IIT Madras	Kolkata	Onsite	12	35000	Assist in real-time project development and research.	Accounting; Java; Data Analysis	Accounting	Java	Data Analysis
Embedded Systems Intern	Accenture	Remote	Hybrid	4	20000	Work with senior mentors on innovative product solutions.	SQL; Cloud; Research; Blockchain; HTML; Angular	SQL	Cloud	Research	Blockchain	HTML	Angular
UI/UX Intern	TCS	Kolkata	Remote	8	20000	Work with senior mentors on innovative product solutions.	Research; SEO; PyTorch; Azure	Research	SEO	PyTorch	Azure
Business Analyst Intern	Ola Cabs	Pune	Onsite	24	10000	Analyze data trends and provide actionable insights.	TensorFlow; Digital Marketing; Machine Learning; Cloud; Node.js; Deep Learning	TensorFlow	Digital Marketing	Machine Learning	Cloud	Node.js	Deep Learning
Embedded Systems Intern	IIT Bombay	Kolkata	Onsite	6	8000	Prototype hardware systems and integrate IoT devices.	AWS; Finance; Communication	AWS	Finance	Communication
Data Science Intern	Infosys	Remote	Onsite	12	8000	Develop machine learning models and optimize pipelines.	Blockchain; Java; Digital Marketing	Blockchain	Java	Digital Marketing
Cybersecurity Intern	Adobe	Bangalore	Remote	12	40000	Support digital campaigns and prepare performance reports.	Finance; Cloud	Finance	Cloud
Content Writing Intern	Wipro	Chennai	Hybrid	4	5000	Help in sustainability and NGO outreach programs.	Tableau; SEO; Cybersecurity; Node.js; C++; CSS	Tableau	SEO	Cybersecurity	Node.js	C++	CSS
Embedded Systems Intern	Google	Delhi	Onsite	6	5000	Support digital campaigns and prepare performance reports.	Data Analysis; JavaScript; Community Work	Data Analysis	JavaScript	Community Work
Blockchain Intern	Flipkart	Lucknow	Remote	16	8000	Develop machine learning models and optimize pipelines.	HTML; Machine Learning	HTML	Machine Learning
Data Science Intern	Adobe	Pune	Onsite	24	15000	Assist in real-time project development and research.	Communication; PyTorch; Cloud; Community Work; Python	Communication	PyTorch	Cloud	Community Work	Python
Marketing Intern	Wipro	Pune	Remote	4	35000	Assist in real-time project development and research.	Java; AWS; PyTorch; Cloud	Java	AWS	PyTorch	Cloud
Content Writing Intern	Infosys	Chandigarh	Remote	12	40000	Develop machine learning models and optimize pipelines.	HTML; SQL; Java; SEO; Deep Learning	HTML	SQL	Java	SEO	Deep Learning
Marketing Intern	IIT Bombay	Chandigarh	Hybrid	10	12000	Prototype hardware systems and integrate IoT devices.	Robotics; PyTorch; SQL; Community Work; Java; Tableau	Robotics	PyTorch	SQL	Community Work	Java	Tableau
Cloud Computing Intern	Paytm	Chennai	Hybrid	4	10000	Help in sustainability and NGO outreach programs.	Blockchain; React; SQL; Finance; Research; HTML	Blockchain	React	SQL	Finance	Research	HTML
Embedded Systems Intern	WWF India	Delhi	Onsite	16	5000	Analyze data trends and provide actionable insights.	Sensors; Community Work; React; PowerBI; Cybersecurity	Sensors	Community Work	React	PowerBI	Cybersecurity
Cybersecurity Intern	OpenAI	Pune	Hybrid	16	5000	Design user-friendly interfaces and conduct UX research.	Cloud; Robotics; AWS; Accounting; TensorFlow	Cloud	Robotics	AWS	Accounting	TensorFlow
AI Intern	Google	Jaipur	Hybrid	4	10000	Help in sustainability and NGO outreach programs.	AWS; React	AWS	React
Embedded Systems Intern	Zomato	Lucknow	Remote	4	12000	Design user-friendly interfaces and conduct UX research.	CSS; Node.js; JavaScript; Deep Learning; Community Work; Arduino	CSS	Node.js	JavaScript	Deep Learning	Community Work	Arduino
Web Development Intern	Wipro	Chennai	Onsite	6	35000	Assist in real-time project development and research.	Blockchain; Community Work; Research; HTML; PyTorch; Machine Learning	Blockchain	Community Work	Research	HTML	PyTorch	Machine Learning
Robotics Intern	SaveTheChildren	Lucknow	Remote	10	15000	Design user-friendly interfaces and conduct UX research.	Angular; Java; Research; Blockchain; Python; Azure	Angular	Java	Research	Blockchain	Python	Azure
Cybersecurity Intern	Tesla	Kolkata	Hybrid	6	40000	Help in sustainability and NGO outreach programs.	Finance; Cybersecurity; SEO; PowerBI	Finance	Cybersecurity	SEO	PowerBI
Content Writing Intern	Paytm	Lucknow	Onsite	16	40000	Work with senior mentors on innovative product solutions.	Java; Python	Java	Python
Robotics Intern	Flipkart	Ahmedabad	Hybrid	24	40000	Work with senior mentors on innovative product solutions.	Cybersecurity; Node.js	Cybersecurity	Node.js
Environmental Intern	TCS	Lucknow	Hybrid	16	12000	Prototype hardware systems and integrate IoT devices.	Cloud; SQL; Digital Marketing; Blockchain	Cloud	SQL	Digital Marketing	Blockchain
Cybersecurity Intern	Infosys	Remote	Onsite	6	30000	Prototype hardware systems and integrate IoT devices.	PowerBI; TensorFlow; AWS; SQL; Cloud; PyTorch	PowerBI	TensorFlow	AWS	SQL	Cloud	PyTorch
Marketing Intern	Microsoft	Jaipur	Onsite	12	20000	Work with senior mentors on innovative product solutions.	Digital Marketing; Robotics; SEO	Digital Marketing	Robotics	SEO
Embedded Systems Intern	Flipkart	Chandigarh	Hybrid	24	10000	Analyze data trends and provide actionable insights.	Digital Marketing; HTML; Node.js; Data Analysis; Community Work; PowerBI	Digital Marketing	HTML	Node.js	Data Analysis	Community Work	PowerBI
Marketing Intern	OpenAI	Pune	Remote	24	10000	Prototype hardware systems and integrate IoT devices.	Data Analysis; C++	Data Analysis	C++
Business Analyst Intern	IIT Bombay	Chandigarh	Remote	24	25000	Work with senior mentors on innovative product solutions.	Node.js; Community Work; Blockchain; Sensors	Node.js	Community Work	Blockchain	Sensors
Data Science Intern	Adobe	Lucknow	Remote	6	10000	Analyze data trends and provide actionable insights.	PyTorch; Blockchain; Tableau	PyTorch	Blockchain	Tableau
Content Writing Intern	Google	Remote	Remote	12	35000	Design user-friendly interfaces and conduct UX research.	React; TensorFlow	React	TensorFlow
Embedded Systems Intern	WWF India	Ahmedabad	Onsite	8	12000	Support digital campaigns and prepare performance reports.	Accounting; PyTorch	Accounting	PyTorch
Finance Intern	Zomato	Lucknow	Onsite	8	20000	Prototype hardware systems and integrate IoT devices.	PyTorch; Python; Sensors; AWS	PyTorch	Python	Sensors	AWS
ML Intern	OpenAI	Mumbai	Remote	4	30000	Work with senior mentors on innovative product solutions.	Machine Learning; Robotics; Angular; Arduino	Machine Learning	Robotics	Angular	Arduino
Business Analyst Intern	TCS	Pune	Hybrid	12	20000	Prototype hardware systems and integrate IoT devices.	AWS; Data Analysis	AWS	Data Analysis
Web Development Intern	TCS	Chandigarh	Hybrid	4	20000	Analyze data trends and provide actionable insights.	Cloud; C++; Robotics; Arduino; Community Work; Communication	Cloud	C++	Robotics	Arduino	Community Work	Communication
Business Analyst Intern	Wipro	Kolkata	Hybrid	6	8000	Design user-friendly interfaces and conduct UX research.	Sensors; Digital Marketing; Communication; Machine Learning	Sensors	Digital Marketing	Communication	Machine Learning
Content Writing Intern	Ola Cabs	Lucknow	Onsite	6	40000	Support digital campaigns and prepare performance reports.	Sensors; Community Work	Sensors	Community Work
Business Analyst Intern	Ola Cabs	Lucknow	Remote	8	40000	Prototype hardware systems and integrate IoT devices.	Cybersecurity; JavaScript; Finance; SQL; CSS	Cybersecurity	JavaScript	Finance	SQL	CSS
Finance Intern	Adobe	Mumbai	Onsite	16	10000	Support digital campaigns and prepare performance reports.	Angular; AWS; React; Blockchain; Tableau; SQL	Angular	AWS	React	Blockchain	Tableau	SQL
Data Science Intern	WWF India	Chandigarh	Onsite	24	30000	Prototype hardware systems and integrate IoT devices.	Arduino; HTML	Arduino	HTML
Blockchain Intern	SaveTheChildren	Lucknow	Hybrid	10	35000	Analyze data trends and provide actionable insights.	Data Analysis; Machine Learning; Community Work; CSS	Data Analysis	Machine Learning	Community Work	CSS
Environmental Intern	Ola Cabs	Delhi	Hybrid	10	40000	Work with senior mentors on innovative product solutions.	Cybersecurity; Python; JavaScript; Community Work; PyTorch	Cybersecurity	Python	JavaScript	Community Work	PyTorch
Robotics Intern	Adobe	Jaipur	Onsite	16	10000	Help in sustainability and NGO outreach programs.	Blockchain; CSS; Azure; Research; Tableau	Blockchain	CSS	Azure	Research	Tableau
